index,category,data
7016,3,"'BH' 적힌 상자 17개..국정기록 유출? ""이명박 전 대통령이 재직 당시 청와대에서 만들어진 기록물을 무단으로 빼내 비밀창고에 보관해온 사실이 드러날 경우에도 그 파장이 적지 않을 걸로… 대통령 기록물이 포함돼 있을 경우 7년 이하 징역에 처해지는 중요한 범죄 행위…"""
7017,3,"386 세대가 공유했던 민족주의나 계급주의 같은 집단주의적 가치, 진보 활동가들이 공유하는 진영론보다는 개인의 자유와 권리에 더 큰 비중을 두는 것은 20대 여성이나 남성이나 마찬가지라는 점을 이해할 필요가 있다. 젠더 갈등을 풀어내는 건 이 지점에서부터이다."
7018,3,"‘채용 비리’ 이광구 전 우리은행장, 1심서 징역 1년6개월 선고 후 법정구속…“지원자와 취준생들에 좌절과 배신감 안겨”"
7019,3,"잔다 진짜야
(짤은 차미 얘기 나온 김에 차미쨜 )"
7020,3,"[단독] 차은우, '백종원의 골목식당' 뜬다..찬희와 회기동 출격 
차은우는 이날 진행될 '골목식당' 촬영에 합류, 현재 방송 중인 서울 회기동 벽화골목의 솔루션 식당을 찾는다."
7021,3,지금 250화쯤 보고있는데 지금 유중혁이 김독자에게 하는짓만 봐서는 나중에 김독자가 가진 설화들을 들여다볼 기회가 생긴 유중혁이 하위설화중에 대리모설화를 보고 질투에 휩싸여 대단한 출산설화 하나를 선물해주겠다고 결정할법한데요
7022,3,내가 알기로는 레이든 아나킨이든 다른 캐릭터의 성적 지향에 대해서 각본가가 규정한 적이 없다. 그런데 왜 굳이 란도만 범성애 성햔이라고 콕 찝어 얘기했냐면 각본가가 이성애를 디폴트로 보고 그 밖의 LGBTQ를 특수한 것으로 보는 건 오히려 각본가의 발언이다.
7023,3,"2018 무술년 새해 첫날 노무현 전 대통령 묘역 신년참배 줄이어 문재인 대통령 조화, 노무현재단 이해찬 이사장 더불어민주당 추미애 대표 지도부 봉하마을 찾아 합동 참배식 헌화"
7024,3,"이용섭 광주광역시장이 
31일 오후 시청 1층
 시민숲에서 열린 ‘2018년도 우수공무원 시상 및 다과회’에 참석해 행사 시작 전에 '사랑의 온도탑' 캠페인에서 이웃돕기 성금을 넣고 있다"
7025,3,"'강렬 눈빛' 장기용 ""2018년, 쉬지 않고 일하고 싶다"" 【Kstory】:"
7026,3,"신민준 9단, 새해부터 박정환 9단 꺾고 2연승"
7027,3,최애지만 아직 안보고 그릴 단계는 아닌가부다 미안하다 1호 내 진심만은 전해졌길
7028,3,"[단독] 김성태 딸, KT 서류전형 합격자 명단에 없었다 - 검찰, 압수수색 통해 2012년 공채 자료 확보
시험 없이 특혜 채용 의혹 커져"
7029,3,"‘극중 아들' 강동원에게 김장김치 선물한 이한열 열사 어머니
""영화 '1987'에서 이한열 열사를 연기한 배우 강동원이 영화 촬영 당시 수차례 이한열 열사 어머니 배은심 여사를 찾았던 것으로 알려져 눈길을 끌고 있다."""
7030,3,최화정-김상호-진경..'참좋은' 씬스틸러들을 아시나요?
7031,3,"유기준 의원, 오랫만에 TV출연, 주창한 ABC운동 선명한 느낌/최석태/ (출처 : 달리는 사.. | 블로그)"
7032,3,'고주원 소개팅녀' 김보미는 누구?…유라+서현진 닮은 꼴
7033,3,엽서요 염서말구 엽서ㅠㅠㅠㅠㅠㅠㅠ
7034,3,백종원 표정 우리 아빠가 나 쳐다볼 때랑 똑같아서 트리거 눌렸어
7035,3,"고러면 강남이나 신사에서 만날래?? 
그 신사에 있는 채꿍 컵홀더 받으러 가도 좋구!
시간은 한 2~3시쯤?? 거기서 놀다강 고터 넘어갈까??"
7036,3,최고의 요리 비결 - 신효섭의 병어조림과 연근무침_
7037,3,"심심해? 채팅해!
""둥지탈출 3"" 오픈커뮤 입니다."
7038,3,"[실시간 1위 효린 꽃게] [이슈Q] 효린'꽃게춤', 필수 '짤방'등극? 김래원 콧구멍 짤·손현주 거지짤..."
7039,3,양기탁하면 정의부가 나오고 지청천이 나오기 때문에 정주영 집안이 김좌진이라고 하는데 정주영 집안은 김좌진과 관련이 없다는 겁니다. 정이형은 평안도라는 겁니다.
7040,3,달빛 부서지는 강둑에 홀로 앉아있네..박미경 민들레 홀씨되어의 아름다운 가사
7041,3,"기서 우서 기준서준
우주가 기준서준이랑 떡볶이 집가서 밥먹는데 차공주님 옆자리 차지했다고 우쭐해서 물이랑 포크 챙겨주느냐고 정신없는데 정작 서준이는 습관처럼 발로 테이블 밑으로 맞은편에 앉아있는 차기준이 허벅지 찌르고 있음 안쓰러운 우리 우주...."
7042,3,"북만주 항일투쟁의 상징, 백야 김좌진 암살당하다-제1부 의진(義陳)의 땅 ① 통한의 날"
7043,3,"10. 부산구치소 이전 및 이전부지에 법조타운 건설→ 강력 추진했으나, 옆동네 강서구의 새누리당 김도읍이 결사반대를 외쳐서 실패(미이행)
11. 과학공원 설립→ 예정부지를 소유한 신라대 재단측과 협상 결렬되어 실패(미이행)
12. 사상역 복합환승센터 설립→서병수 시장 미협조로 실패 (미이행)"
7044,3,"몰이 당해주는 튱재
그런 튱재를 마구 찌르는 동와니
왜 나한텐 관심 안주냐며 동와니 밀치는 필교
리듬에 몸을 맡긴 민우
형들 한 번씩 찔러보는 앵두
그저 이 상황이 즐거운 에리꾸
:. 신화 보고 싶다"
7045,3,퀸노래 할거면 김연우나 화사처럼 각잡고 불러라 전혐무 처럼 부르면 진자 조져버리겠음
7046,3,"영동이의 새해맞이   
블루투스 페어링 놀란 듀오"
7047,3,전정국 미간 공유 법으로 만들어줬으면.. 미간의 정기적인 노출 가능하게 해줬으면..
7048,3,필요없어졌다->팔기엔 너무 구형이라 택배비도 안나올 것 같다->박정윤 미니빔 갖고 싶댓지 이 사고로 나온 거니까 괜찬아
7049,3,"김동희, 단 두 작품 만에 차세대 스타로 발돋움!"
7050,3,"""왜 유독 이 한국당 소속 법사위원인 현직 의원만 제대로 수사, 조사가 안 이뤄지는지 납득하기 어렵다"""
7051,3,오경주 남소 해주실분
7052,3,"강은희 대구시교육감 2차 공판 출석 
지방교육자치법 위반 혐의로 불구속기소 된 강은희 대구시교육감이 14일 오전 2차 공판에 출석"
7053,3,"김경수 구속은...양승태 '졸개', 적폐판사 성창호의 '보복'"
7054,3,"김동희, 프로필과 인터뷰 담은 '입덕 안내서' 공개!"
7055,3,"*이번판 왕은 두구두구 ""양수진"" 
왕이된 양수진은 1~9번까지 숫자를 골라 지령을 내려줘! 이번엔 재미를 높이려고 자폭도넣었으니 지령은 알아서 잘 해봐^^~!"
7056,3,나도 김종국 디디 갖고싶다....
7057,3,조 교수는 “사건 직후 병원이.. 나를 버렸다. 의료원장은 혼자 책임지게 하겟다고 발표했고 부원장은 보호해주지 못해 미안하다고 했고 기조실장은 빨리 변호사를 구하라고 해서 당황했다.... 숨을 쉬기도 힘들어서 정신과에 입원했다”고 털어놨다.
7058,3,"'비밀과거짓말' 오승아 ＂첫 악녀, 최선 다해 노력…잊지 못할 작품 ＂종영소감 (출처 : TV리포트 | 네이버 TV연예)"
7059,3,[다음카페] 배우 서하준---응원릴레이-- 이 천 하고 오백 여섯(2506)
7060,3,김윤석관 기사떴어요!
7061,3,봉희와 지욱의 엇갈림. 근데 왜 노지욱은 검사와 변호사의 갭이 이렇게 큰 걸까요. 똑 부러지고 존멋인 검사. 그리고 풀 죽어서 입술 꾹 내밀고 다니는 변호사. 아 물론 둘 다 좋습니다만
7062,3,"당신은 다정하게 폭압적입니다.
나는 무책임하게 순종적입니다.
그러나 그것과 상관없이
구원은 늘 우리가 눈을 감았을 때만 옵니다.
_김안, 육식의 날들"
7063,3,"‘스카이 캐슬(SKY캐슬) 세리’ 박유나, 분위기 넘치는 일상…“세리 그냥 하버드생 하자”"
7064,3,비켜라  운명아    추운 날씨 한 남자만 기다리는 서효림    영상
7065,3,장나라 신성록 로코 재회 존버 모임
7066,3,"연정(이애란), 가사첨부, 노래배우기, 노래강사 최화영, 韓國歌謠:"
7067,3,실시간 아프리카 방송중인 신재은
7068,3,구하라를 구하라....근데 구하라가 누구지요..흠
7069,3,소설가 김중혁의 창작의 비밀  오디오북
7070,3,여러분을 스위스 제네바 마을 술집으로 초대합니다. 특징1 시원시원하고 호쾌한 주인장이 있음. 특징2 앙리가 거기 있는 술을 모두 쏘겠습니다.
7071,3,임수정씨가 그 임수정씨인가요? SK2 광고모델 허진호 행복 여주? 근사하게 늙고 계시나 보네요 .. ^^
7072,3,얜준립스틱 손민수햇어용
7073,3,"시와 어린이 마음 가까이 만나기 타래
‘동시 우체부’ 구독. 문자메시지로 동시가 배달된다 사진처럼 매주 한 편씩.
(편집자 선배가 고민고민해 보낸다고 해서 왠지 더 애틋하고 반가움)
동시 우체부 신청 url"
7074,3,무뎌진 칼날을 벼려내는 소리가 침묵을 깼고 사람 몇명은 더 쑤셔낼 수 있게 만들 즈음에서야 저로부터 바투 다가온 그를 보았다. 그 다음 무얼 했냐하면 망설임 없이 그의 어깨를 보란듯이 찔렀지. 살을 베는 소리와 더불어 가면 너머로부터 급하게 숨을 들이키는 소리를 듣고서야 손을 놓아주었다.
7075,3,[TEN PHOTO]임정은-송재희 ‘쇼윈도 부부 완벽한 비주얼’
7076,3,헨리랑 돌스랑 무튼 남자들 다 빼고 니콜좀 많이 보여주세요..
7077,3,마리아 성격잡기
7078,3,"RT이벤트
혐생때문에 극장도 못갔다며? 
2.2(토) 신과 함께-인과 연
2.3(일) 인크레더블2
2.4(월) 안시성
2.5(화) 명당
2.6(수) 앤트맨과 와스프
팔로우&RT"
7079,3,수빈이랑 비교해봤을때 연준이가 별모양에 더 가까운 것 같아요
7080,3,"인간의 존엄성이란 눈물 흘리기 좋은 감성적인 소재가 아니다. (···) 마음대로 짓밟고 아무런 책임도 지지 않는다면 그건 존엄한 것이 아니다. 짓밟힌 것이 오히려 용서를 구하고 화해를 간청해야 한다면 그건 존엄한 것이 아니다. 
(김웅, 검사내전)"
7081,3,"‘옥탑방의 문제아들’ 경북 예천군의 특산품 빵은? “토끼 간 빵”…문세윤 “경주 황남빵, 횡성 한우빵, 영덕 대게빵 다 먹어봤어”"
7082,3,"20190112  세븐파크 아리오카시와
오빠야.. 오빠는 이제 31세의 생일을 맞이 있지요?
하지만 사실은 3세1개월의 실수 않을까?"
7083,3,"도깨비 OST「And I'm here」by 김경희
이 노래를 들으면 드라마를 생각합니다.
그리고 죽은 대길을 생각합니다.
대길은 천국에 갈 수 있었을까？
외로워…대길아！"
7084,3,"정우 호레이샤 : "" 내 손으로 직접 붉은 길을 만들고 싶어요. """
7085,3,"(머릿속에서 자꾸 생각나서 끄적이는 소재, 도용은 안돼요)
푸른늑대설화
원스어폰어타임, 글이 말이고 말이 하나의 언어이던 아주 먼 옛날. 한 마을에는 푸른늑대가 살았어. 아니 사람들 입에서 입으로 전해지던 그저 '이야기'였지. 바람이고 염원이었을수도 있어."
7086,3,"더불어민주당, 대전 동구 지역위원장에 강래구 최종 확정"
7087,3,김하은이 ㄴㄱ?
7088,3,"임종헌 공소장에 나온 이군현·노철래 전 의원 재판 개입 내용은?
양승태 대법원의 임종헌 전 법원행정처장이 국회의원들의 양형 검토 청탁을 받고 외부 노출을 우려해 법원 보고 양식과 다른 형식으로 양형 분석 문건을 만든 것으로 드러났다."
7089,3,"데이브레이크(DAYBREAK) - 킥킥(미발표곡) 
이원석 정도로만 늙고싶다"
7090,3,"여성과기인지원센터 소장 안혜연씨
""한승당 서병수 부산시장도 안 이랬라"" 노동차상 강제철거 여진 계속
단기간 다이어트"
7091,3,"[어저께TV] '동상이몽2', 장강커플 가고 25주년 최수종 온다"
7092,3,"소비러로 역사에 기록된 볼테르의 친구 니콜라스 클로드 티에리옷, 마치 게으름의 정도가 나와 매우 비슷한 것.."
7093,3,ㅋㅋ허성태 검색했는데 나랑 생일 같네??ㅋㅋ나랑 생일같은 연예인 첨봨ㅋㅋㅋ
7094,3,"김동희, 없어서는 안될 존재감!  깨알 명장면 BEST 3!"
7095,3,"『무정헌장 1조. 동료를 믿고, 동료를 구하라.』"
7096,3,190106 유현 생일 팬미팅 프리뷰
7097,3,190125 러블리즈 일본 프로모션 김포공항 출국 지애
7098,3,저거 김민종이랑 같은 카메라 아닌가
7099,3,"‘천호진’ 연기대상 수상소감 ""여보 약속 지키는데 34년 걸렸네"" (kakaoss)"
7100,3,누가 어쨌거나 얌전히 유리컵에 들어가 낮잠을 자고 싶은 작은 푸딩
7101,3,[BIG영상][4K] 우주소녀(WJSN) 보나 포커스 2월 1일 뮤직뱅크 리허설 출근길 (출처 : 빅데이터뉴스Ent | 네이버TV)
7102,3,"임영민 애니메이션 터프 폰케 0.8김동현 애니메이션 터프 폰케0.8 일괄 1.2(아이폰 7플러스 8플러스)
임영민 비공굿 일코용 보앤걸 가사 폰케0.5(아이폰 7플러스 8플러스)
 임영민 김동현 앨범 포카 양도"
7103,3,"조응천이 민주당에 존재할 수 있었던 이유는 단 하나이다.
박근혜 정부를 견제하기 위한 도구였다.
문재인대통령께서 그 당시 그를 영입한 이유는 이 한가지였다고 봤다.
난 처음부터 조응천이라는 사람에게 기대란게 없었다.
박지만이란 사람의 수하였고 그들끼리의 권력 다툼에서 지시"
7104,3,"명곡' 정인, 남편 조정치 디스 ""요즘 술에 취해서.."" 폭소"
7105,3,"황토가 강물에 가득한 강.
백거이는 그 강의 카페에서 술을 즐겼습니다.
그 강 너머의 풍경"
7106,3,"군대에 관한 마라. 김선진, 민석, 박, 김태진, 전"
7107,3,"이태우?최고위원은?""당무위에서?대표당원?500명을?추가?임명하는?것은?명백히?당헌에?명시된?것이며,?박지원?비대위원장?시절에?정한?것""이라며?""그걸로?꼼수니?하는?것은?어불성설""이라고?강조했다."
7108,3,마이로리 오랜만에 갱신
7109,3,"적폐 김 수사관, 석동현 변호사 사임"
7110,3,"니콜 키드먼의 출연작이 북미 박스오피스 1위 2위를 나란히 차지했다. 업사이드가 1위, 3주 동안 1위였던 아쿠아맨이 2위. 아쿠아맨은 니콜 키드먼 영화 최초로 월드와이드 10억불을 돌파하기도 했다."
7111,3,명의 2대 황제인 건문제는 최후가 묘연합니다. 영락제가 일으킨 정난의 변으로 수도 남경의 함락 후 불타버린 남경 궁궐에 그의 시신이 없었기 때문이죠. 영락제가 정화의 원정을 기획한 이유 중 하나가 이 건문제의 행방을 찾는 목적이었다는 설이 있습니다.
7112,3,"새훈도 줌면도 그냥 웃었어. 장난처럼 던지는 말은 사실 별 의미 없었거든. 그 쯤 둘 다 하고싶은 말은 똑같았을 거야. 지금의 관계에선 용납될 수 없지만, 누군가 먼저 꺼낸다면 서로에게 쉽게 허락될 그런 말.
""츄발~~!""
""아이고, 김우주 그렇게 좋아?""
""우두는 마트 조아해!""
좋아해. 라는 말."
7113,3,야생동물 김태진입니다.... 아무리 쥐어짜도 더이상 조수빈님을 움직이고 설득시킬 말이 생각나질 않습니다.. 저도 참 난감하고 곤혹스럽습니다.. 제발 고현정이 되십시오.!!  제가 정현욱이 되는건 그떄 되어봐야 알거 같습니다..확답을 못줍니다. 전 골치아픈거 싫어하는 한량이고 김정남이니까요.
7114,3,"미국에서 아폴로 11호 발사전후를 70미리로 찍어두었던 필름이 무더기로 발견되어 다큐멘터리 영화를 만들었다는데...
장난 아니다 이거.
이건 꼭 애들 데리고 가서 같이 봐야 된다."
7115,3,"[영화콕!]'보통사람' 손현주X장혁, 1987년에서 보내는 현실적이고 묵직한 메시지"
7116,3,김학철 “그럼 문재인 대통령도 탄핵감” 불만
7117,3,"호준님 방온 하셨구 오늘은 간만에 유튜브도 라이브하신답니다. 다들 매너채팅!!
같이 Twitch에서 카트문호준 (mhj1682) 방송을 보자!"
7118,3,"'아빠 어디가' 정웅인 딸 다윤, 엄마 VS 아빠 중 누구 선택?"
7119,3,"무엇이 이리 당신을 
힘들게 하는지 몰라도
중요한 건 눈에
보이지 않는 것들이니"
7120,3,"'좋은아침' 이파니 플레이보이 모델 1위 수상 트로피 공개, ""부끄럽지 않다"":"
7121,3,이미 많이들 보신 유명한 작품이지만... 각색한 웹툰이 재밌으셨다면 원작을 아직 접하지 않으신 분들은 원작 소설도 읽어주세요! 웹툰으로는 다 표현할 수 없는 방대한 설정과 세계관이 있습니다!
7122,3,"고작, 한 번으로 만족할 거라고 생각하면. 이쪽이 곤란하지. 아시잖아요. 제가, 그리 다정하지 못하다는 거. 나는 당신의 부족함을 열망하는 사람이잖아."
7123,3,"진짜 비주얼... 정재영님이 특히 그랬을것 같지만, 다들 분장에 신경 많이 썼데요.. 정재영님이 화제가 되서 그렇지.. 다른 배우들도 분장 빡쎄게 했다고.. 그리고 다들 테스트 촬영때 멘붕했다고.."
7124,3,"허성태 ""배우 되려 연봉 7000만 원 직장 그만둬"" (화보) |"
7125,3,아옴그 6인 (박재범 쌈디 그레이 로꼬 우원재 코쿤) 잘생겨서 진짜 진심 놀랐어요.. 음.. 근데 저 모자 각도 무엇
7126,3,"김동우 그 분 밷보 컴백 브이앱에
그 레드벨벳 무슨 상(?) 받으신 분이 잖아"
7127,3,성장률 전망치 낮춘 이주열 “기준금리 인하할 때 아니다” / YTN
7128,3,"[단독] 지난해 손혜원이 추천한 측근 '문화재위원'으로 위촉
문화재청에서 손혜원이 추천한 4인 중 재단이사는 제외하고 1명만 위촉했다 했는데
확인 결과 재단이사 포함 4명 중 2인 위촉
국개로 부터 추천받는 것은 이번이 처음
측근까지 위촉 한 것은 청와대 정수기 때문?"
7129,3,"박상기 법무, 박근혜 사면 가능성에 ""재판부터 끝나야"" | 부정부패 이명박, 국정농단 박근혜 사건 관련자들은 재판이 끝나도 사면검토의 대상이 될 수 없다. 박상기 법무장관이 ""재판부터 끝나야""라는 말은 오해의 소지가 있기에 특별한 주의가 요망된다."
7130,3,"[친절한 프리뷰] '개그콘서트' '스카이캔슬' 신봉선·김민경, 그녀들이 가진 특별한 족보는 무엇?"
7131,3,"현재 184,874명 동의.
이건 단순히 김경수 재판에 대한 청원이라 할 수 없음. 
사법농단에 대한 심판을 촉구하는 국민의 목소리고, 
공수처 설치를 촉구하는 국민의 요구임. 
20만이 아니라 100만까지 쭉 갔으면 함!"
7132,3,"새해 첫날인 하느님이신 예수님을 낳으시어 천주의 어머니가 되신 동정 성모 마리아를 공경하는 대축일로 (천주의 성모 마리아 대축일), 성모 마리아를 통하여 생명과 평화의 근원이신성자를 맞아들이게 되었음을 기뻐하며, 세계 평화를 위하여 기도하는 날입니다."
7133,3,"‘자백’ 남기애 출연 확정, ‘마더’ 김철규 감독과 재회(공식입장) (출처 : 뉴스엔 | 네이버 TV연예)"
7134,3,올리 저번에 비비씨 라디오 나왔을때도 완전 귀여웠어 귀여운건 움짤로 여러번 봐야해 내가 대충 만듦
7135,3,": 성숙한 연하와 귀여운 연상은 어떤 느낌일까요?
: 음... 늙은 아리스가와 군과 갓난 히후미 같은걸까요......? 
: .... 그건 아닐걸요.."
7136,3,"‘도쿄바나나’ 깐게 트위터 실검에 오르고 여러명이 화를 낼 만큼 그렇게 욕할 일인가.. 원트윗 톤앤매너가 좀 거칠긴했지만, 오미야게용 말고 일본 간 김에 제대로 된 일본 다과를 먹고 싶은데 네이버 블로그엔 다 도쿄바나나 도쿄바나나 하니까 사려는 사람들에겐 유용한 정보일지도 모르지.."
7137,3,해골찬의 장애인 인격말살의 설화참사에서 스스로 언급한 바와 같이 산업화초기라는 말을 사용함 즉 한국에 불가피한 산업화초기 라는 시대가 존재하였슴을 스스로 인정 그렇다면 그런 시기에 지금과 결코 다르지않은 노조만능주의 빨갱이식 노조대결의 선동선전 하던 핵대중등 일당들 잔재가 왜 생존?
7138,3,"김영우 육참총장
5급행정관이 불러갔다면 명을받들어
본인이 면담을 요청했다면 
청와대 앞까지 알현하러 갔다는것이네
다음은 누구차례"
7139,3,장윤정-도경완 부부는 첫째 아이 ‘꼼꼼이’의 출산 과정을 공개해 눈길을 끌었다:
7140,3,"정명훈, ""국내 젊은 음악가들은 나와 정반대로 음악한다"""
7141,3,세계 최고의 부티크 호텔 14선 (출처 : 삽자루대 | 네이버 포스트)
7142,3,"여성신문 세상읽기의 9번째 칼럼이자 마지막 오피니언을 송고했다. 노동하는 틈틈이 부족한 식견으로 문학도 문화도 아닌 '세상'을 읽어야 한다는 것이 못내 부담이었는데, 정기 지면이 사라진다는 것이 아쉽기보다 시원하고도 시원하다. 앓던 이 뽑는 마음으로 쓴 칼럼을 많이들 읽어 주시기를."
7143,3,김현기 비트 기대 만땅
7144,3,"190122 '이수근채널' 엑소 시우민x수호, 오늘(22일) 이근호와 역대급 풋살 대결 
엑소팀과 이수근팀의 풋살 대결은 오늘(22일) 유튜브 ‘이수근 채널’을 통해 만나볼 수 있다."
7145,3,"서정희 ""서세원 여자문제가 발단, 드러난 건 빙산의 일각"""
7146,3,그리고 배트맨의 여고생(?) 모먼트...
7147,3,"자유한국당 김도읍 의원은 10일 청와대 백원우 민정비서관이 2017년 8월 청와대 반부패비서관실이 입수한 민간 기업 관련 첩보를 경찰에 이첩하라고 지시했다는 의혹과 관련해 ""해당 민간 기업과 경쟁하는 기업의 민원을 받았기 때문""이라고 주장했다.
노빠에 문빠 지겹다"
7148,3,비행기 '문명기호'를 바치며 친일 사업가로 명성을 떨친 문명기. 그의 맏손자 문태준은 대한의사협회 명예회장. 7대부터 10대 국회의원(민주공화당)을 지내고 보건복지부 장관을 역임. 남평 문씨 대종회장이다.
7149,3,모야 뀨 이분 누구 지인분이야? 행앗에서말구 링크 뿌린적 없지않아
7150,3,아니 근데 쉐어 이게 뭐예요 뭘 공유해야해??
7151,3,"[인터뷰] 장영남 ""사람다운 배우로 기억되고 싶다"" | 다음 연예"
7152,3,ㅎㄹ김가영이엇ㅇ어
7153,3,"퍼프 7처넌이네ㅋㅋ7백원인줄...
지금 만오천이상사면 섀도  하나 주나봐영"
7154,3,"[
2분 뒤 저희 그레이시의 브이앱이 시작됩니다!! 얼른 들어와요 시럽들"
7155,3,김영철 아저씨는 왜 버거킹에서 사딸라를 외치는 걸까요?
7156,3,"박성수 의원,“학교품질 검수위원회 운영으로 명품 교육환경 조성 나서자”"
7157,3,생방송투데이 골뱅이튀김 오천만의 메뉴 인천 남동구 간석동 신종훈의 튀김 1월 23일 수요일 2256회
7158,3,ㅊㅁ 그때저도 미실과같이 충격..선덕이 여왕이된다는건 우리다들알고있었지만 미실은 자신이황후가되야된단생각만 해봤지 직접왕이될수있다는생각은 죽었다깨나도못학봤고 그런자신의  의식을 180도 뒤집어놓는 대 사건이발생한장면..고현정 미실연기 소오름
7159,3,나는.. 글을 쓰는 사람이 김만중 정도의 자신감은 가지고 있어야한다고 생각함 사람이 자신의 작품에 얼마나 자신감과 자부심이 있었으면 ㅎㅎ 내가 쓰는 라노벨은 존잼이지 하고 어머니를 보여줄 생각을 하는가
7160,3,"마야-양효진 58점 합작, 현대건설 시즌 2승"
7161,3,"김현영 결혼, 미국식 파티처럼 할 예정"
7162,3,아 마져...제주도 가시는 분들....김녕 미로공원 가주세여....한 30분 내외로 다 돌 수 있는 미론데여...(우리 가족은 10분컷함) 고양이가...30마리나.....일단 주차장에서 내리자마자 흰 고양이가 반겨줬고...매표소에서도 개냥이 한마리가 막 손에 얼굴 비비고...ㅠㅠ미로 완주하면 한사람당 엽서도
7163,3,"[단독]인교진·소이현, '동상이몽2' 합류 ""장강커플 잠시 하차""
출처 : 일간스포츠 | 네이버 TV연예"
7164,3,"[박지원 의원실] (OSEN) 김은숙 작가, '화담앤픽쳐스' 대표와 '목포 먹자골목' 돕기 성금 2천만원 기탁[공식입장]"
7165,3,"손석희 폭행 김웅 기자, KBS 퇴사 이유... 여성 공무원 폭행 전치8주"
7166,3,"김동일 보령시장, 기해년 새해 주민과의 소통행정 나섰다. -"
7167,3,선우선 요즘 여자친구랑 놀러다니느라 바쁨
7168,3,연동형비례대표제 도입에 대해 제주 국회의원 오영훈 의원 위성곤 의원  원칙적 동의 강창일 의원 '답변 안함
7169,3,"20190114.
한국뮤지컬어워드 포토월.
박효신 배우님."
7170,3,능률 영어(김성곤) 기출문제 1-2과 정리(2019년 중간고사 대비)
7171,3,"바당 남경필,김세연, 이학재
빠르면 내일 탈당한다고"
7172,3,산책로 곳곳에 광양의 이야기가 담긴
7173,3,"[혼잣말] 장혜진의 생일에 고양이를 선물로 주겠다고 하고 장난으로 나를 선물했더니 ""어머, 커다란 고양이네! 야옹 하고 울어보렴."" 하며 머리를 쓰다듬어서 하루종일 야옹거렸던 기억이 난다. 야옹★"
7174,3,저도 이거 신기해서 물어본적 있는데 시카고강이 미시건 호수랑 바로 연결된 강이라 그렇대요 표면의 물이 얼 온도가 되어도 아래에 있는 깊은 물은 따뜻해서 계속 표면이랑 교체되는데 그런 방대한 열 저수조가 호수라네요 하지만 어제오늘 역시 추워서 상류쪽은 얼었더라구요...
7175,3,"배우 박해진이 안전한 대한민국을 만들기 위해 앞장섰다.
소방청은 박해진이 출연한 화재안전 특별 조사 홍보영상을 25일 공개했다."
7176,3,"그 시절, 우리가 좋아했던 소녀"
7177,3,"[DUGOUT Daily]
경찰청, 상무 입단에 실패한 SK 와이번스 이홍구 선수가 1월 현역 군입대를 한다는 소식입니다.
(단독 기사=스포츠 동아)"
7178,3,"뮤지컬 ‘영웅’ 10주년 기념, 안재욱-정성화-양준모 강렬한 3인 3색 안중근 의사 캐릭터 공개"
7179,3,전음으로 드디어 듣는 시영준 파면객 목소리가 땅을 뚫을 것 같이 저음이라서 심장이 쿵덕거렸지… 문평 등을 당하고 물에 빠지는 소리 철썩 후에 등이 타들어 갈 것 같다는 문평의 짓눌린 목소리가 그 고통을 실감나게 함.
7180,3,[김유나] 삼시세끼 마시멜로우만 먹다가 내장에 마시멜로우가 가득차서 터져버릴지도 모르는 날이에요!
7181,3,"주인공 채팅방 방 따로 마련되 있어요.
""남자친구"" 오픈커뮤 입니다."
7182,3,"작년 정보보안 시장 3조원대…기업 수 더 늘었다
'신격호의 꿈' 롯데월드, 30살 맞아 VR로 점프 업
홍라희 전 리움 관장 ""집안 큰 어른이 가셔 애통"""
7183,3,어... (정신차리니 이불 애벌레가 된 알료샤다.) 선생님도 주무세요. 저는 새나라의 수도사이니 늦게 자고 일찍 일어난답니다.
7184,3,에서 윤세아가 죽이고 싶어했던 김가영이 딸이 되어 차세리로 돌아왔다니!
7185,3,이광구 전 우리은행장 실형 선고…심상정 “법원판단 존중한다”(금융/증권) - NSP통신
7186,3,유아ㅜ심현보ㄹㄴ사진에좋아요를누르는심현보살아숨쉬는심현보
7187,3,"김세연도 가고, 이학재도 가고?…남은 9명 ‘낙동강 오리알’?
국민의당 통합 동력 현저히 약화
김세연 의원이 자유한국당으로 복당을 결정하면서 바른정당에 3차 이탈 사태가 벌어지고 있다.  김 의원에 이어 이학재 의원도 탈당자로 거론되면서..."
7188,3,이제 마리아지은만 터지면 된다...
7189,3,송강도는 아직 훔칠물건이 있어서 안 자는데...너희들은 자라
7190,3,이러다 아들 박지만 냅두고 장녀 박근혜 후계자 만든 박정희보고 페미라고 할판인데 이건 심각하게 못보는 눈들이 대체 한줌판의 영향력은 왤케 무서워한다냐. 아 거듭말하지만 저 위 상황도 심각하게 느끼는 분들은 제외합니다.
7191,3,"[포토] 이용섭 광주광역시장, 2019년 호남지역 중소기업인 신년인사회 참석 ? 온투데이"
7192,3,"냑자님 탐라 연어하려다가 육레젠 도원경 새해 기념 인사를 보고 굳었다 시간 넘 빨라,,,"
7193,3,"재효: (블락비를 만나서 떨린다는 팬에게) 근데 생각보다 안떨려 보여 너.
지코: 형도 아무리 무대에서 떨어도 밥은 잘먹잖아."
7194,3,"'죽어라!' 라고 말해주는 사람이 고맙다. 시원스러운 것이다. 그런데도 사람은 좀처럼 '죽어라!'라고는 말 안 하는 법이다. 치사하다. 조심스러운 위선자들이여. 
_다자이 오사무, 사양"
